CustomerID,CustomerName,Age,Gender,Location,OrderID,OrderDate,Category,Sales
C00831,Vikram,18,Female,Nashik,O15856,2023-04-23,Fashion,21747
C01188,Vikram,43,Male,Kolhapur,O15857,2023-11-18,Electronics,23159
C02966,Priya,38,Male,Pune,O15858,2023-04-26,Home,20637
C00224,Rahul,58,Male,Mumbai,O15859,2023-05-18,Beauty,2958
C00784,Kiran,41,Female,Nashik,O15860,2023-06-10,Electronics,17019
C00950,Kiran,56,Female,Nashik,O15861,2023-04-18,Home,29788
C00045,Vikram,33,Male,Mumbai,O15862,2023-09-05,Electronics,17697
C01811,Priya,49,Female,Bangalore,O15863,2023-05-14,Fashion,11643
C00471,Pooja,33,Male,Bangalore,O15864,2023-01-14,Beauty,18892
C02082,Amit,30,Male,Bangalore,O15865,2023-03-19,Electronics,18957
C02701,Rahul,59,Female,Hyderabad,O15866,2023-09-28,Electronics,7156
C00830,Rahul,49,Female,Kolhapur,O15867,2023-08-13,Home,24020
C01910,Kiran,58,Female,Nashik,O15868,2023-05-01,Home,25841
C02269,Priya,41,Male,Kolhapur,O15869,2023-08-11,Beauty,20678
C01892,Akash,30,Female,Delhi,O15870,2023-07-28,Electronics,6576
C02582,Neha,28,Female,Hyderabad,O15871,2023-08-28,Beauty,13255
C00692,Priya,32,Female,Bangalore,O15872,2023-01-21,Home,3269
C01391,Sneha,27,Male,Kolhapur,O15873,2023-10-12,Beauty,4173
C00932,Priya,59,Male,Delhi,O15874,2023-11-25,Fashion,28028
C00841,Rahul,58,Male,Hyderabad,O15875,2023-04-03,Beauty,29198
C01939,Amit,20,Male,Kolhapur,O15876,2023-09-12,Fashion,8889
C01574,Sneha,33,Male,Mumbai,O15877,2023-06-11,Beauty,15751
C02630,Kiran,34,Female,Delhi,O15878,2023-10-30,Beauty,9689
C02287,Rohan,42,Female,Nashik,O15879,2023-09-09,Fashion,20916
C02489,Rohan,47,Male,Bangalore,O15880,2023-09-22,Home,15577
C00148,Akash,52,Female,Mumbai,O15881,2023-07-07,Beauty,16387
C01033,Kiran,54,Male,Delhi,O15882,2023-04-22,Home,14775
C01312,Pooja,30,Male,Hyderabad,O15883,2023-01-30,Electronics,18230
C00388,Vikram,41,Male,Chennai,O15884,2023-09-30,Home,14857
C01874,Akash,55,Male,Chennai,O15885,2023-11-11,Electronics,13884
C00916,Rohan,43,Male,Bangalore,O15886,2023-06-17,Home,2219
C01879,Vikram,26,Male,Hyderabad,O15887,2023-04-06,Home,29035
C02686,Pooja,36,Female,Mumbai,O15888,2023-05-15,Electronics,25516
C00278,Kiran,45,Female,Nashik,O15889,2023-02-07,Fashion,27049
C01978,Vikram,24,Female,Mumbai,O15890,2023-10-15,Home,9083
C01860,Kiran,39,Female,Mumbai,O15891,2023-03-10,Electronics,26746
C01826,Pooja,47,Female,Delhi,O15892,2023-08-22,Home,10047
C02637,Neha,54,Female,Bangalore,O15893,2023-03-08,Home,29172
C01834,Sneha,33,Male,Nashik,O15894,2023-02-25,Home,21887
C02697,Vikram,53,Male,Chennai,O15895,2023-10-03,Home,2755
C00618,Vikram,22,Male,Mumbai,O15896,2023-07-11,Beauty,12801
C01631,Kiran,46,Male,Hyderabad,O15897,2023-04-30,Home,5841
C02183,Kiran,40,Female,Bangalore,O15898,2023-01-11,Electronics,2526
C00580,Vikram,23,Male,Chennai,O15899,2023-05-26,Home,4839
C01171,Kiran,53,Female,Hyderabad,O15900,2023-01-14,Electronics,20614
C00490,Amit,50,Female,Nashik,O15901,2023-02-03,Electronics,1798
C02526,Amit,58,Female,Hyderabad,O15902,2023-07-23,Fashion,2112
C01183,Neha,33,Female,Kolhapur,O15903,2023-03-27,Electronics,607
C00384,Neha,51,Female,Nashik,O15904,2023-06-03,Electronics,1853
C00163,Neha,43,Female,Mumbai,O15905,2023-06-19,Fashion,2146
C02489,Rohan,54,Male,Bangalore,O15906,2023-06-16,Home,4720
C01877,Rohan,30,Male,Pune,O15907,2023-07-04,Beauty,18000
C01213,Priya,34,Male,Nashik,O15908,2023-11-02,Fashion,9103
C02463,Akash,49,Male,Delhi,O15909,2023-04-23,Beauty,3520
C01363,Sneha,49,Male,Pune,O15910,2023-05-24,Home,736
C01631,Amit,45,Male,Delhi,O15911,2023-11-14,Home,3202
C01205,Pooja,46,Male,Bangalore,O15912,2023-12-20,Beauty,8900
C00288,Sneha,42,Female,Chennai,O15913,2023-07-30,Beauty,14130
C01858,Sneha,39,Female,Mumbai,O15914,2023-07-10,Electronics,24074
C00187,Pooja,44,Male,Bangalore,O15915,2023-10-13,Home,24478
C01908,Rahul,55,Male,Pune,O15916,2023-07-01,Fashion,12797
C01162,Vikram,37,Female,Hyderabad,O15917,2023-06-04,Fashion,22935
C00130,Akash,41,Male,Kolhapur,O15918,2023-12-08,Home,15603
C02242,Priya,25,Female,Kolhapur,O15919,2023-07-11,Beauty,21938
C02364,Neha,31,Male,Delhi,O15920,2023-03-22,Beauty,20132
C01888,Pooja,56,Female,Delhi,O15921,2023-12-01,Fashion,16769
C00144,Rohan,31,Female,Pune,O15922,2023-11-28,Beauty,19697
C00016,Neha,22,Male,Mumbai,O15923,2023-02-18,Fashion,2837
C02471,Kiran,38,Male,Kolhapur,O15924,2023-10-31,Electronics,6226
C00245,Pooja,32,Female,Bangalore,O15925,2023-02-24,Electronics,10522
C00927,Neha,53,Male,Pune,O15926,2023-12-02,Electronics,18835
C02177,Vikram,50,Male,Nashik,O15927,2023-03-08,Home,10819
C00907,Vikram,34,Female,Kolhapur,O15928,2023-04-25,Beauty,20685
C00887,Vikram,37,Female,Bangalore,O15929,2023-04-22,Electronics,8388
C00341,Neha,18,Male,Nashik,O15930,2023-06-08,Fashion,19337
C02052,Vikram,33,Male,Mumbai,O15931,2023-04-17,Electronics,28247
C01434,Amit,35,Female,Hyderabad,O15932,2023-01-26,Beauty,7062
C00306,Rohan,27,Female,Nashik,O15933,2023-04-20,Fashion,27146
C00908,Priya,40,Female,Bangalore,O15934,2023-03-07,Electronics,16652
C02655,Pooja,35,Male,Nashik,O15935,2023-07-24,Beauty,27832
C01372,Sneha,26,Female,Mumbai,O15936,2023-04-11,Fashion,26489
C00321,Neha,47,Male,Pune,O15937,2023-07-25,Electronics,8938
C00559,Neha,30,Female,Chennai,O15938,2023-01-01,Electronics,22605
C01205,Rohan,48,Male,Hyderabad,O15939,2023-08-12,Beauty,29936
C02666,Rahul,30,Male,Hyderabad,O15940,2023-03-11,Electronics,14767
C02759,Akash,49,Female,Hyderabad,O15941,2023-05-30,Beauty,19417
C01410,Kiran,34,Male,Delhi,O15942,2023-08-03,Electronics,24569
C01642,Pooja,20,Female,Chennai,O15943,2023-11-06,Fashion,13830
C01132,Rahul,18,Male,Mumbai,O15944,2023-05-22,Electronics,28638
C02579,Kiran,22,Male,Bangalore,O15945,2023-01-14,Home,9478
C02458,Akash,49,Male,Pune,O15946,2023-07-18,Electronics,22113
C00818,Sneha,42,Female,Nashik,O15947,2023-01-19,Beauty,15714
C01195,Neha,22,Female,Kolhapur,O15948,2023-11-11,Electronics,6226
C02541,Vikram,54,Male,Nashik,O15949,2023-05-30,Home,23626
C00012,Rohan,40,Female,Hyderabad,O15950,2023-09-19,Fashion,11135
C00195,Pooja,29,Male,Hyderabad,O15951,2023-11-15,Home,22016
C02538,Rohan,51,Female,Hyderabad,O15952,2023-11-29,Fashion,841
C02843,Priya,40,Female,Kolhapur,O15953,2023-03-15,Home,29093
C02929,Sneha,33,Male,Mumbai,O15954,2023-12-17,Home,21686
C02230,Priya,22,Male,Pune,O15955,2023-09-23,Home,7231
C00656,Akash,45,Male,Mumbai,O15956,2023-10-20,Fashion,9874
C01922,Akash,23,Female,Pune,O15957,2023-05-25,Electronics,17930
C02742,Amit,30,Male,Bangalore,O15958,2023-05-13,Beauty,1520
C02078,Akash,47,Male,Nashik,O15959,2023-05-28,Electronics,14528
C01620,Rahul,43,Female,Delhi,O15960,2023-03-20,Home,16752
C01120,Rahul,34,Female,Pune,O15961,2023-11-05,Fashion,28387
C00778,Vikram,26,Male,Kolhapur,O15962,2023-08-03,Fashion,23853
C00444,Neha,33,Male,Chennai,O15963,2023-02-02,Electronics,2742
C00298,Rohan,35,Female,Mumbai,O15964,2023-07-13,Fashion,9402
C00808,Neha,30,Female,Mumbai,O15965,2023-06-27,Fashion,28136
C01761,Neha,46,Female,Mumbai,O15966,2023-10-15,Home,18045
C00845,Rahul,41,Female,Delhi,O15967,2023-12-01,Fashion,3057
C01016,Rohan,30,Male,Pune,O15968,2023-07-20,Fashion,22226
C01385,Vikram,42,Male,Kolhapur,O15969,2023-01-03,Home,6047
C01398,Sneha,58,Female,Pune,O15970,2023-02-22,Electronics,24889
C00554,Amit,18,Male,Pune,O15971,2023-09-15,Beauty,14661
C02351,Rahul,26,Male,Pune,O15972,2023-05-01,Beauty,9418
C00421,Priya,21,Male,Hyderabad,O15973,2023-05-30,Beauty,14693
C01270,Amit,45,Female,Hyderabad,O15974,2023-06-02,Electronics,23243
C01261,Sneha,29,Male,Chennai,O15975,2023-08-05,Fashion,13071
C00185,Akash,41,Female,Mumbai,O15976,2023-05-15,Home,10208
C00468,Neha,26,Male,Nashik,O15977,2023-09-13,Electronics,13226
C02802,Pooja,52,Female,Hyderabad,O15978,2023-03-03,Beauty,14578
C02411,Vikram,55,Female,Nashik,O15979,2023-10-14,Fashion,6966
C01307,Neha,52,Female,Nashik,O15980,2023-03-04,Beauty,22720
C01577,Akash,50,Male,Pune,O15981,2023-10-20,Beauty,22938
C00336,Sneha,52,Male,Pune,O15982,2023-03-09,Beauty,24724
C02210,Priya,37,Male,Hyderabad,O15983,2023-08-13,Electronics,28773
C01498,Vikram,19,Male,Bangalore,O15984,2023-12-01,Fashion,29928
C02060,Vikram,43,Male,Chennai,O15985,2023-05-17,Beauty,7358
C01448,Sneha,59,Female,Nashik,O15986,2023-02-15,Electronics,7056
C00588,Amit,30,Male,Nashik,O15987,2023-04-05,Home,27340
C01882,Kiran,47,Male,Mumbai,O15988,2023-10-17,Home,24196
C00201,Neha,49,Male,Delhi,O15989,2023-12-30,Electronics,28056
C00522,Amit,53,Male,Chennai,O15990,2023-09-04,Home,16505
C01888,Rahul,36,Female,Mumbai,O15991,2023-11-12,Beauty,24225
C02553,Sneha,39,Female,Mumbai,O15992,2023-10-19,Electronics,20225
C01712,Rahul,18,Female,Kolhapur,O15993,2023-08-02,Electronics,29126
C00788,Priya,28,Female,Mumbai,O15994,2023-09-13,Home,5272
C00060,Amit,43,Male,Kolhapur,O15995,2023-02-17,Fashion,19813
C00578,Pooja,36,Female,Chennai,O15996,2023-04-03,Home,18526
C00321,Kiran,36,Male,Nashik,O15997,2023-01-06,Beauty,26859
C01459,Sneha,29,Female,Chennai,O15998,2023-07-12,Fashion,2374
C02038,Sneha,20,Female,Hyderabad,O15999,2023-04-13,Fashion,17736
C00923,Kiran,35,Male,Kolhapur,O16000,2023-03-15,Beauty,3600
C01410,Vikram,22,Male,Nashik,O16001,2023-03-15,Fashion,22223
C01695,Akash,41,Female,Mumbai,O16002,2023-04-23,Electronics,10436
C00569,Priya,31,Male,Pune,O16003,2023-06-01,Fashion,7716
C01102,Amit,55,Male,Mumbai,O16004,2023-09-20,Fashion,18924
C00527,Sneha,20,Male,Kolhapur,O16005,2023-03-27,Home,5621
C02572,Sneha,23,Female,Pune,O16006,2023-02-27,Electronics,9401
C02661,Kiran,29,Female,Hyderabad,O16007,2023-05-29,Beauty,11340
C02173,Pooja,28,Female,Kolhapur,O16008,2023-08-02,Electronics,569
C00871,Kiran,56,Female,Hyderabad,O16009,2023-10-27,Fashion,5300
C00280,Kiran,43,Male,Kolhapur,O16010,2023-10-08,Home,25121
C02965,Neha,18,Male,Mumbai,O16011,2023-04-05,Beauty,20018
C02670,Amit,33,Male,Chennai,O16012,2023-07-27,Beauty,18538
C02894,Vikram,26,Male,Pune,O16013,2023-05-23,Fashion,23765
C01893,Kiran,22,Female,Pune,O16014,2023-03-24,Electronics,24904
C01752,Pooja,25,Male,Pune,O16015,2023-02-21,Home,17800
C00674,Vikram,38,Female,Pune,O16016,2023-01-17,Electronics,11236
C01152,Rohan,50,Female,Delhi,O16017,2023-08-06,Electronics,1550
C02362,Amit,56,Female,Hyderabad,O16018,2023-08-16,Beauty,18098
C00332,Sneha,37,Male,Pune,O16019,2023-10-19,Electronics,2314
C01174,Rohan,39,Male,Delhi,O16020,2023-07-20,Electronics,3799
C02040,Vikram,30,Female,Delhi,O16021,2023-03-23,Beauty,21847
C01478,Vikram,56,Female,Hyderabad,O16022,2023-05-08,Beauty,21203
C00036,Amit,28,Male,Bangalore,O16023,2023-03-21,Electronics,28442
C01709,Akash,35,Female,Mumbai,O16024,2023-07-08,Beauty,1581
C01444,Neha,47,Male,Hyderabad,O16025,2023-06-05,Home,9504
C02254,Sneha,50,Female,Kolhapur,O16026,2023-11-12,Home,5316
C02687,Rohan,20,Female,Bangalore,O16027,2023-06-09,Electronics,7297
C02896,Kiran,18,Male,Chennai,O16028,2023-08-30,Fashion,7172
C01380,Priya,53,Male,Kolhapur,O16029,2023-11-10,Beauty,9616
C00440,Akash,23,Female,Kolhapur,O16030,2023-03-23,Fashion,21475
C02777,Sneha,54,Female,Mumbai,O16031,2023-02-13,Beauty,7395
C01120,Priya,46,Male,Mumbai,O16032,2023-06-11,Beauty,22041
C02989,Neha,28,Female,Mumbai,O16033,2023-08-09,Electronics,24909
C00164,Priya,30,Female,Kolhapur,O16034,2023-05-29,Home,16658
C00148,Kiran,28,Female,Delhi,O16035,2023-05-04,Fashion,20053
C02342,Priya,55,Female,Pune,O16036,2023-01-01,Home,18989
C00195,Akash,42,Female,Mumbai,O16037,2023-07-02,Home,18254
C00663,Rahul,32,Female,Nashik,O16038,2023-07-27,Fashion,1028
C00480,Akash,30,Male,Pune,O16039,2023-04-07,Beauty,9323
C00123,Kiran,59,Female,Mumbai,O16040,2023-01-21,Fashion,25610
C01424,Rohan,50,Male,Delhi,O16041,2023-12-21,Home,21461
C02747,Rahul,30,Female,Chennai,O16042,2023-08-11,Fashion,19653
C00965,Neha,55,Female,Mumbai,O16043,2023-02-17,Electronics,8904
C02709,Akash,41,Male,Hyderabad,O16044,2023-02-01,Beauty,2695
C01779,Rahul,37,Male,Nashik,O16045,2023-10-15,Beauty,18003
C01486,Vikram,34,Male,Bangalore,O16046,2023-05-10,Fashion,29631
C02015,Akash,41,Male,Kolhapur,O16047,2023-10-05,Beauty,23287
C00710,Rahul,43,Male,Mumbai,O16048,2023-09-02,Beauty,21052
C02444,Amit,57,Female,Nashik,O16049,2023-02-21,Home,21310
C00912,Rohan,49,Male,Bangalore,O16050,2023-07-28,Home,4644
C01361,Sneha,46,Male,Bangalore,O16051,2023-12-18,Beauty,20177
C02365,Priya,31,Male,Kolhapur,O16052,2023-08-18,Beauty,24416
C01735,Rahul,54,Female,Nashik,O16053,2023-07-05,Home,17677
C01824,Sneha,39,Female,Delhi,O16054,2023-06-11,Beauty,5100
C01580,Akash,51,Female,Chennai,O16055,2023-07-18,Beauty,27663
C00681,Sneha,44,Male,Bangalore,O16056,2023-10-06,Home,3366
C01334,Vikram,45,Female,Delhi,O16057,2023-02-02,Home,1179
C02543,Pooja,39,Female,Chennai,O16058,2023-01-19,Home,23064
C00556,Pooja,20,Female,Mumbai,O16059,2023-05-01,Electronics,11485
C00610,Rohan,39,Female,Pune,O16060,2023-03-10,Home,15842
C02157,Rahul,38,Male,Kolhapur,O16061,2023-10-20,Beauty,18086
C00372,Vikram,33,Male,Delhi,O16062,2023-08-03,Home,8748
C02903,Priya,26,Male,Bangalore,O16063,2023-05-03,Electronics,24796
C00616,Neha,30,Male,Bangalore,O16064,2023-10-07,Home,25411
C02816,Kiran,27,Male,Mumbai,O16065,2023-02-23,Home,11235
C01915,Rohan,38,Male,Nashik,O16066,2023-01-21,Electronics,1083
C02254,Kiran,59,Male,Delhi,O16067,2023-04-07,Fashion,27318
C00847,Pooja,57,Male,Mumbai,O16068,2023-12-12,Fashion,20982
C00043,Amit,24,Female,Delhi,O16069,2023-05-18,Home,27325
C00865,Neha,39,Female,Pune,O16070,2023-02-11,Fashion,3762
C01269,Neha,35,Male,Kolhapur,O16071,2023-09-03,Fashion,10623
C01379,Kiran,38,Male,Hyderabad,O16072,2023-01-28,Beauty,21186
C00785,Amit,31,Female,Mumbai,O16073,2023-02-27,Beauty,5730
C00476,Akash,27,Female,Bangalore,O16074,2023-05-07,Beauty,16206
C00083,Sneha,50,Female,Mumbai,O16075,2023-09-20,Electronics,24557
C01134,Rohan,26,Male,Nashik,O16076,2023-05-24,Fashion,3110
C02238,Vikram,35,Female,Delhi,O16077,2023-04-03,Home,11489
C00800,Neha,30,Male,Kolhapur,O16078,2023-02-04,Electronics,9598
C00936,Kiran,34,Female,Mumbai,O16079,2023-04-02,Fashion,3705
C02299,Sneha,40,Female,Pune,O16080,2023-09-20,Home,10623
C02339,Pooja,42,Male,Kolhapur,O16081,2023-01-14,Electronics,2501
C01669,Vikram,33,Female,Delhi,O16082,2023-11-11,Beauty,1804
C00326,Kiran,41,Male,Nashik,O16083,2023-11-14,Home,5845
C01535,Rohan,48,Female,Nashik,O16084,2023-07-21,Beauty,22541
C01986,Priya,28,Male,Chennai,O16085,2023-11-18,Fashion,27339
C01965,Neha,40,Male,Nashik,O16086,2023-10-05,Home,8621
C00837,Pooja,58,Male,Bangalore,O16087,2023-05-24,Beauty,3139
C00508,Rohan,56,Female,Kolhapur,O16088,2023-12-21,Beauty,12055
C02779,Rahul,39,Male,Bangalore,O16089,2023-10-26,Fashion,28055
C02120,Pooja,50,Female,Delhi,O16090,2023-12-19,Fashion,3592
C01271,Vikram,58,Female,Chennai,O16091,2023-12-20,Fashion,26660
C00641,Rahul,59,Male,Pune,O16092,2023-09-02,Fashion,22343
C02988,Pooja,35,Male,Nashik,O16093,2023-01-12,Fashion,28521
C01879,Kiran,31,Female,Mumbai,O16094,2023-03-12,Electronics,2095
C00608,Priya,45,Female,Hyderabad,O16095,2023-07-03,Beauty,5469
C01959,Sneha,28,Male,Bangalore,O16096,2023-04-14,Fashion,9445
C00566,Priya,41,Female,Pune,O16097,2023-01-11,Beauty,9137
C01368,Priya,53,Male,Nashik,O16098,2023-07-27,Electronics,15214
C02102,Kiran,36,Male,Pune,O16099,2023-08-13,Home,24582
C01754,Amit,30,Male,Pune,O16100,2023-11-13,Beauty,4990
C02576,Pooja,50,Female,Mumbai,O16101,2023-09-30,Beauty,4161
C02659,Sneha,36,Female,Pune,O16102,2023-02-23,Beauty,5975
C01582,Akash,49,Female,Pune,O16103,2023-06-22,Home,27075
C01987,Kiran,32,Female,Delhi,O16104,2023-09-04,Electronics,1142
C02241,Amit,28,Male,Delhi,O16105,2023-06-02,Beauty,27564
C02106,Kiran,40,Female,Pune,O16106,2023-04-16,Electronics,21193
C00129,Amit,22,Male,Pune,O16107,2023-06-08,Beauty,21107
C01873,Priya,39,Male,Delhi,O16108,2023-04-16,Beauty,25587
C00706,Neha,59,Female,Mumbai,O16109,2023-07-12,Beauty,18526
C00852,Neha,35,Female,Delhi,O16110,2023-10-22,Home,14264
C00008,Rahul,24,Female,Nashik,O16111,2023-10-03,Electronics,28840
C02077,Akash,50,Male,Delhi,O16112,2023-03-14,Electronics,13493
C01136,Sneha,20,Female,Delhi,O16113,2023-02-12,Fashion,12081
C02995,Amit,45,Male,Delhi,O16114,2023-07-13,Beauty,17952
C02179,Pooja,18,Male,Hyderabad,O16115,2023-05-09,Home,10796
C02236,Priya,54,Female,Bangalore,O16116,2023-11-07,Beauty,4981
C01699,Vikram,39,Female,Nashik,O16117,2023-04-18,Electronics,20824
C02757,Pooja,36,Female,Nashik,O16118,2023-04-13,Electronics,22186
C01499,Pooja,31,Male,Mumbai,O16119,2023-05-13,Beauty,6406
C02260,Amit,20,Male,Kolhapur,O16120,2023-09-07,Electronics,14128
C01645,Sneha,36,Female,Chennai,O16121,2023-09-27,Beauty,26507
C00276,Priya,50,Female,Mumbai,O16122,2023-04-13,Beauty,3064
C01703,Priya,38,Male,Nashik,O16123,2023-10-23,Fashion,16525
C01796,Sneha,18,Female,Pune,O16124,2023-08-26,Home,28623
C00243,Neha,43,Female,Hyderabad,O16125,2023-04-18,Home,18838
C02733,Rohan,27,Male,Pune,O16126,2023-05-17,Electronics,3590
C00171,Rahul,52,Male,Mumbai,O16127,2023-10-25,Electronics,9746
C00653,Kiran,30,Female,Mumbai,O16128,2023-10-16,Fashion,29126
C01933,Rahul,23,Male,Chennai,O16129,2023-01-25,Electronics,2014
C02236,Neha,23,Female,Kolhapur,O16130,2023-04-28,Electronics,13727
C01110,Amit,52,Male,Chennai,O16131,2023-08-18,Beauty,16518
C01500,Amit,33,Male,Pune,O16132,2023-11-30,Fashion,27591
C02100,Akash,58,Male,Bangalore,O16133,2023-09-13,Beauty,7517
C02159,Rahul,25,Male,Pune,O16134,2023-01-09,Beauty,18756
C01973,Rahul,20,Female,Bangalore,O16135,2023-04-29,Electronics,27519
C02925,Kiran,22,Male,Kolhapur,O16136,2023-04-29,Beauty,9110
C01067,Amit,38,Female,Bangalore,O16137,2023-04-01,Home,16717
C02259,Pooja,48,Male,Delhi,O16138,2023-06-21,Home,28077
C02036,Rahul,31,Female,Mumbai,O16139,2023-07-30,Home,5992
C00858,Kiran,54,Male,Delhi,O16140,2023-11-10,Fashion,19568
C02675,Sneha,36,Male,Mumbai,O16141,2023-04-26,Fashion,16187
C01050,Vikram,54,Female,Delhi,O16142,2023-10-15,Home,7515
C00299,Sneha,37,Male,Bangalore,O16143,2023-01-22,Home,15372
C00924,Kiran,19,Female,Delhi,O16144,2023-12-15,Beauty,22156
C00137,Pooja,24,Female,Hyderabad,O16145,2023-02-24,Fashion,15584
C01044,Akash,50,Male,Delhi,O16146,2023-04-18,Electronics,19657
C02488,Amit,59,Male,Chennai,O16147,2023-03-18,Electronics,6272
C00211,Akash,23,Female,Chennai,O16148,2023-03-02,Fashion,1821
C02800,Akash,24,Male,Kolhapur,O16149,2023-05-02,Beauty,20098
C01575,Kiran,35,Male,Delhi,O16150,2023-04-02,Home,12298
C02483,Amit,46,Female,Delhi,O16151,2023-11-19,Beauty,16655
C00780,Priya,36,Male,Hyderabad,O16152,2023-08-10,Beauty,28259
C01231,Vikram,42,Male,Mumbai,O16153,2023-05-10,Fashion,25344
C02487,Rahul,21,Male,Delhi,O16154,2023-09-05,Home,28243
C01803,Akash,30,Male,Mumbai,O16155,2023-05-01,Fashion,19262
C02714,Sneha,49,Male,Chennai,O16156,2023-07-20,Fashion,5791
C01066,Priya,44,Female,Pune,O16157,2023-06-10,Beauty,10177
C00411,Priya,51,Male,Bangalore,O16158,2023-09-07,Fashion,23975
C02854,Pooja,45,Male,Pune,O16159,2023-08-06,Fashion,4886
C02658,Akash,26,Female,Hyderabad,O16160,2023-03-04,Fashion,25890
C00427,Akash,25,Male,Hyderabad,O16161,2023-08-05,Fashion,4830
C01472,Rohan,38,Female,Mumbai,O16162,2023-12-07,Beauty,14230
C02950,Kiran,47,Female,Mumbai,O16163,2023-03-05,Home,13093
C00942,Pooja,46,Male,Nashik,O16164,2023-07-31,Home,4682
C01908,Priya,26,Male,Nashik,O16165,2023-04-30,Beauty,27931
C00742,Priya,30,Female,Delhi,O16166,2023-03-10,Electronics,5952
C01393,Rohan,35,Male,Nashik,O16167,2023-05-04,Fashion,1209
C01244,Rahul,55,Female,Pune,O16168,2023-05-25,Beauty,17616
C01601,Neha,39,Male,Mumbai,O16169,2023-10-23,Electronics,11906
C01256,Sneha,48,Male,Chennai,O16170,2023-12-24,Electronics,15919
C00328,Neha,52,Female,Mumbai,O16171,2023-05-09,Fashion,27949
C01467,Akash,59,Female,Nashik,O16172,2023-01-13,Beauty,18708
C02100,Amit,59,Female,Chennai,O16173,2023-10-01,Fashion,10651
C01967,Pooja,27,Female,Mumbai,O16174,2023-03-09,Electronics,24053
C00376,Akash,26,Female,Nashik,O16175,2023-09-27,Electronics,5012
C00263,Rahul,48,Female,Bangalore,O16176,2023-05-13,Fashion,11916
C00267,Neha,57,Female,Mumbai,O16177,2023-03-03,Fashion,14065
C02407,Akash,41,Female,Bangalore,O16178,2023-06-10,Fashion,20526
C01945,Sneha,58,Female,Hyderabad,O16179,2023-01-26,Home,13739
C01894,Priya,25,Female,Delhi,O16180,2023-09-04,Beauty,22766
C01902,Kiran,37,Male,Pune,O16181,2023-07-08,Beauty,27491
C02700,Vikram,34,Male,Mumbai,O16182,2023-10-13,Beauty,3596
C01653,Akash,45,Female,Bangalore,O16183,2023-11-14,Electronics,20198
C01445,Rahul,23,Male,Nashik,O16184,2023-12-03,Beauty,24478
C00046,Pooja,59,Female,Mumbai,O16185,2023-08-08,Beauty,14427
C00600,Amit,50,Male,Kolhapur,O16186,2023-11-22,Electronics,9143
C00720,Sneha,45,Male,Mumbai,O16187,2023-09-06,Electronics,17985
C01913,Rohan,18,Male,Bangalore,O16188,2023-04-01,Home,19652
C01293,Rahul,58,Male,Mumbai,O16189,2023-02-05,Electronics,2652
C00601,Neha,52,Male,Pune,O16190,2023-01-07,Fashion,27726
C00381,Kiran,41,Female,Chennai,O16191,2023-11-17,Home,11415
C00118,Neha,23,Male,Chennai,O16192,2023-07-21,Electronics,16239
C02164,Priya,24,Male,Chennai,O16193,2023-11-29,Beauty,29013
C00260,Kiran,26,Female,Nashik,O16194,2023-02-10,Home,19325
C01099,Neha,54,Male,Chennai,O16195,2023-02-01,Home,18022
C01504,Pooja,33,Male,Hyderabad,O16196,2023-05-22,Beauty,26761
C02353,Neha,51,Male,Delhi,O16197,2023-09-13,Beauty,15580
C02055,Sneha,52,Male,Mumbai,O16198,2023-06-10,Beauty,9289
C00366,Sneha,52,Male,Bangalore,O16199,2023-01-30,Fashion,14351
C01658,Vikram,37,Male,Pune,O16200,2023-09-19,Home,4643
C02571,Neha,40,Male,Mumbai,O16201,2023-01-10,Fashion,29359
C01462,Pooja,59,Female,Hyderabad,O16202,2023-07-22,Fashion,15844
C02025,Pooja,52,Female,Hyderabad,O16203,2023-12-25,Beauty,6194
C02477,Akash,40,Female,Bangalore,O16204,2023-10-03,Electronics,27637
C00791,Amit,21,Male,Kolhapur,O16205,2023-12-11,Fashion,25866
C00747,Kiran,27,Male,Kolhapur,O16206,2023-05-04,Electronics,28198
C02415,Rahul,28,Female,Mumbai,O16207,2023-04-28,Electronics,2773
C00313,Rohan,57,Female,Kolhapur,O16208,2023-09-25,Beauty,12131
C00538,Kiran,26,Female,Chennai,O16209,2023-10-05,Electronics,20035
C00921,Kiran,57,Male,Kolhapur,O16210,2023-03-17,Fashion,25999
C01078,Priya,29,Female,Kolhapur,O16211,2023-01-14,Electronics,9921
C01491,Kiran,34,Male,Mumbai,O16212,2023-04-16,Fashion,5223
C02913,Priya,49,Female,Mumbai,O16213,2023-06-25,Beauty,11508
C02830,Akash,40,Female,Hyderabad,O16214,2023-07-01,Fashion,11762
C02382,Amit,32,Male,Mumbai,O16215,2023-02-05,Electronics,26076
C00798,Pooja,45,Male,Chennai,O16216,2023-02-24,Fashion,8066
C00348,Vikram,55,Male,Mumbai,O16217,2023-09-27,Electronics,9932
C00273,Pooja,22,Male,Nashik,O16218,2023-01-02,Electronics,15902
C00720,Neha,57,Male,Nashik,O16219,2023-09-13,Beauty,9147
C01774,Rohan,35,Male,Mumbai,O16220,2023-01-02,Electronics,28762
C02548,Amit,38,Female,Mumbai,O16221,2023-03-02,Home,15728
C00685,Amit,32,Male,Chennai,O16222,2023-12-29,Fashion,16153
C02127,Akash,20,Male,Nashik,O16223,2023-04-17,Home,28722
C00622,Rohan,43,Male,Kolhapur,O16224,2023-05-14,Home,20978
